INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2022Q3,90,1.24,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,91,1.2,0,82,,,,,,,,,,,,,,,,,,,
2022Q3,93,1.13,0,71.5,,,,,,,,,,,,,,,,,,,
2022Q3,95,1.14175,0,77.31,,,,,,,,,,,,,,,,,,,
2022Q3,97,1.11,0,,,,,,,,,,,,,,,,,,,,
2022Q3,98,1.11,0,79,,,,,,,,,,,,,,,,,,,
2022Q3,99,1.15,0,80.4,,,,,,,,,,,,,,,,,,,
2022Q3,101,1.1,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,102,1.11,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,103,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,104,1.13,0,77,,,,,,,,,,,,,,,,,,,
2022Q3,105,,,,,,,,,,,,,,,,,,,,,,
2022Q3,107,,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,109,,,,,,,,,,,,,,,,,,,,,,
2022Q3,110,,,,,,,,,,,,,,,,,,,,,,
2022Q3,112,1.09,0,62.6,,,,,,,,,,,,,,,,,,,
2022Q3,114,1.12,0,63.8494283859,,,,,,,,,,,,,,,,,,,
2022Q3,115,,,,,,,,,,,,,,,,,,,,,,
2022Q3,116,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,117,,0,64.445,,,,,,,,,,,,,,,,,,,
2022Q3,118,1.13,0,76.8,,,,,,,,,,,,,,,,,,,
2022Q3,119,1.1111111111,0,82,,,,,,,,,,,,,,,,,,,
2022Q3,121,1.13,0,78.82,,,,,,,,,,,,,,,,,,,
2022Q3,127,1.09,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,128,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q3,135,1.15,0,76.7,,,,,,,,,,,,,,,,,,,
2022Q4,1,1.13,0,85,,,,,,,,,,,,,,,,,,,
2022Q4,2,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,4,1.09,0,76,,,,,,,,,,,,,,,,,,,
2022Q4,5,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,6,1.13,0,76.3,,,,,,,,,,,,,,,,,,,
2022Q4,7,1.1824762941,,67.6858025619,,,,,,,,,,,,,,,,,,,
2022Q4,8,1.1,0,70,,,,,,,,,,,,,,,,,,,
2022Q4,14,1.1,0,71,,,,,,,,,,,,,,,,,,,
2022Q4,15,1.13,,67.4,,,,,,,,,,,,,,,,,,,
2022Q4,16,1.14,0,78,,,,,,,,,,,,,,,,,,,
2022Q4,20,,,,,,,,,,,,,,,,,,,,,,
2022Q4,22,1.15,0,70,,,,,,,,,,,,,,,,,,,
2022Q4,23,1.1,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,24,1.08,0,64,,,,,,,,,,,,,,,,,,,
2022Q4,26,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q4,29,1.13,0,74,,,,,,,,,,,,,,,,,,,
2022Q4,30,1.15,0,72.3006553281509,,,,,,,,,,,,,,,,,,,
2022Q4,32,,0,74,,,,,,,,,,,,,,,,,,,
2022Q4,37,1.1,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,38,1.124,0,74.5,,,,,,,,,,,,,,,,,,,
2022Q4,39,1.19,0,70,,,,,,,,,,,,,,,,,,,
2022Q4,41,,,,,,,,,,,,,,,,,,,,,,
2022Q4,45,1.17,0,68.3,,,,,,,,,,,,,,,,,,,
2022Q4,47,1.16,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,49,1.15,,80,,,,,,,,,,,,,,,,,,,
2022Q4,54,,,,,,,,,,,,,,,,,,,,,,
2022Q4,56,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,61,1.13,0,74,,,,,,,,,,,,,,,,,,,
2022Q4,63,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,65,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,68,,,,,,,,,,,,,,,,,,,,,,
2022Q4,73,1.09,0,62,,,,,,,,,,,,,,,,,,,
2022Q4,80,1.2,0,65.9,,,,,,,,,,,,,,,,,,,
2022Q4,82,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,85,1.134429949,0,68.6,,,,,,,,,,,,,,,,,,,
2022Q4,89,1.145,0,66.625,,,,,,,,,,,,,,,,,,,
2022Q4,90,1.24,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,91,1.21,0,80,,,,,,,,,,,,,,,,,,,
2022Q4,93,1.145,0,66.625,,,,,,,,,,,,,,,,,,,
2022Q4,95,1.14641,0,75.73,,,,,,,,,,,,,,,,,,,
2022Q4,97,1.1,0,,,,,,,,,,,,,,,,,,,,
2022Q4,98,1.12,0,80,,,,,,,,,,,,,,,,,,,
2022Q4,99,1.16,0,79.7,,,,,,,,,,,,,,,,,,,
2022Q4,101,1.12,0,76,,,,,,,,,,,,,,,,,,,
2022Q4,102,1.11,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,103,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,104,1.13,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,105,,,,,,,,,,,,,,,,,,,,,,
2022Q4,107,,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,109,,,,,,,,,,,,,,,,,,,,,,
2022Q4,110,,,,,,,,,,,,,,,,,,,,,,
2022Q4,112,1.11,0,60.8,,,,,,,,,,,,,,,,,,,
2022Q4,114,1.15,0,61.2421925158,,,,,,,,,,,,,,,,,,,
2022Q4,115,,,,,,,,,,,,,,,,,,,,,,
2022Q4,116,,0,,,,,,,,,,,,,,,,,,,,
2022Q4,117,1.08,0,60,,,,,,,,,,,,,,,,,,,
2022Q4,118,1.13,0,75.3,,,,,,,,,,,,,,,,,,,
2022Q4,119,1.1111111111,0,82,,,,,,,,,,,,,,,,,,,
2022Q4,121,1.13,0,77.09,,,,,,,,,,,,,,,,,,,
2022Q4,127,1.08,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,128,1.14,0,75,,,,,,,,,,,,,,,,,,,
2022Q4,135,1.18,0,75.1,,,,,,,,,,,,,,,,,,,
2023,1,1.13,.25,85,,,,,,,,,,,,,,,,,,,
2023,2,,.05,,3,,,,,,,,,,,,,,,,,,
2023,4,1.08,.05,73,,,,,,,,,,,,,,,,,,,
2023,5,,.25,,,,,,,,,,,,,,,,,,,,
2023,6,1.13,0,73,,,,,,,,,,,,,,,,,,,
2023,7,1.1824762941,,65.3577282518,,,,,,,,,,,,,,,,,,,
2023,8,1.08,0,66,,,,,,,,,,,,,,,,,,,
2023,14,1.08,.25,68,3.7,,,,,,,,,,,,,,,,,,
2023,15,1.15,,65,,,,,,,,,,,,,,,,,,,
2023,16,1.143,.05,74,3,,,,,,,,,,,,,,,,,,
2023,20,,,,,,,,,,,,,,,,,,,,,,
2023,22,1.2,.25,70,3.5,,,,,,,,,,,,,,,,,,
2023,23,1.15,0,80,2.8,,,,,,,,,,,,,,,,,,
2023,24,1.095,.025,66,,,,,,,,,,,,,,,,,,,
2023,26,1.13,0,80,,,,,,,,,,,,,,,,,,,
2023,29,1.13,.1,72,2.9,,,,,,,,,,,,,,,,,,
2023,30,1.15,0,73.2,,,,,,,,,,,,,,,,,,,
2023,32,,0,72.25,,,,,,,,,,,,,,,,,,,
2023,37,1.15,.3,75,,,,,,,,,,,,,,,,,,,
2023,38,1.13525,.16,74.5,,,,,,,,,,,,,,,,,,,
2023,39,1.215,.25,70,1.409,,,,,,,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,45,1.19,0,63.56,,,,,,,,,,,,,,,,,,,
2023,47,1.15,0,75,,,,,,,,,,,,,,,,,,,
2023,49,1.2,,85,,,,,,,,,,,,,,,,,,,
2023,54,,,,,,,,,,,,,,,,,,,,,,
2023,56,,0,,,,,,,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,,.05,,,,,,,,,,,,,,,,,,,,
2023,65,,0,,,,,,,,,,,,,,,,,,,,
2023,68,,,,,,,,,,,,,,,,,,,,,,
2023,73,1.12,0,65,2.5,,,,,,,,,,,,,,,,,,
2023,80,1.2,0,66.5,,,,,,,,,,,,,,,,,,,
2023,82,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.1483693156,0,68,,,,,,,,,,,,,,,,,,,
2023,89,1.17166666666667,.25,63.9166666666667,,,,,,,,,,,,,,,,,,,
2023,90,1.24,0,65,1.5,,,,,,,,,,,,,,,,,,
2023,91,1.23,.25,75,,,,,,,,,,,,,,,,,,,
2023,93,1.1716666667,0,63.9166666667,,,,,,,,,,,,,,,,,,,
2023,95,1.16627,.1,72.6575,1.9243362121,,,,,,,,,,,,,,,,,,
2023,97,,0,,,,,,,,,,,,,,,,,,,,
2023,98,1.16,0,72,2.5,,,,,,,,,,,,,,,,,,
2023,99,1.17,.5,77.9,2.9,,,,,,,,,,,,,,,,,,
2023,101,1.18,.05,79,2,,,,,,,,,,,,,,,,,,
2023,102,1.16,0,75,,,,,,,,,,,,,,,,,,,
2023,103,,,,,,,,,,,,,,,,,,,,,,
2023,104,1.13,.15,75,1,,,,,,,,,,,,,,,,,,
2023,105,,,,,,,,,,,,,,,,,,,,,,
2023,107,,.2,76,2.3,,,,,,,,,,,,,,,,,,
2023,109,,,,,,,,,,,,,,,,,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,112,1.1,.25,56,,,,,,,,,,,,,,,,,,,
2023,114,1.19,0,67.89501198,2.6,,,,,,,,,,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,116,,.25,,2.8,,,,,,,,,,,,,,,,,,
2023,117,,.5,55,,,,,,,,,,,,,,,,,,,
2023,118,1.13,0,72.8,3.4,,,,,,,,,,,,,,,,,,
2023,119,1.1111111111,0,82,,,,,,,,,,,,,,,,,,,
2023,121,1.13,.375,74,2.8,,,,,,,,,,,,,,,,,,
2023,127,1.1,0,75,3,,,,,,,,,,,,,,,,,,
2023,128,1.15,.5,75,3,,,,,,,,,,,,,,,,,,
2023,135,1.2,0,72,3.2,,,,,,,,,,,,,,,,,,
2024,1,1.13,.5,85,,,,,,,,,,,,,,,,,,,
2024,2,,.15,,3,,,,,,,,,,,,,,,,,,
2024,4,,,,,,,,,,,,,,,,,,,,,,
2024,5,,.25,,,,,,,,,,,,,,,,,,,,
2024,6,1.13,0,69.4,,,,,,,,,,,,,,,,,,,
2024,7,1.1956921704,,62.3069010224,,,,,,,,,,,,,,,,,,,
2024,8,,,,,,,,,,,,,,,,,,,,,,
2024,14,1.08,.38,66,5.5,,,,,,,,,,,,,,,,,,
2024,15,1.15,,65,,,,,,,,,,,,,,,,,,,
2024,16,1.15,.44,70,2.8,,,,,,,,,,,,,,,,,,
2024,20,,,,,,,,,,,,,,,,,,,,,,
2024,22,1.2,.5,70,3,,,,,,,,,,,,,,,,,,
2024,23,1.17,.5,80,3,,,,,,,,,,,,,,,,,,
2024,24,1.115,.35,63,,,,,,,,,,,,,,,,,,,
2024,26,1.13,.5,80,,,,,,,,,,,,,,,,,,,
2024,29,1.13,.35,69,2.9,,,,,,,,,,,,,,,,,,
2024,30,,,,,,,,,,,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,,,,,,
2024,37,1.18,1.125,75,,,,,,,,,,,,,,,,,,,
2024,38,1.1535515077,.48,74,,,,,,,,,,,,,,,,,,,
2024,39,1.24,.5,72,1.69,,,,,,,,,,,,,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,
2024,45,1.22,0,60.07,,,,,,,,,,,,,,,,,,,
2024,47,,,,,,,,,,,,,,,,,,,,,,
2024,49,1.25,,70,,,,,,,,,,,,,,,,,,,
2024,54,,,,,,,,,,,,,,,,,,,,,,
2024,56,,0,,,,,,,,,,,,,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,
2024,63,,.5,,,,,,,,,,,,,,,,,,,,
2024,65,,0,,,,,,,,,,,,,,,,,,,,
2024,68,,,,,,,,,,,,,,,,,,,,,,
2024,73,1.14,0,60,2,,,,,,,,,,,,,,,,,,
2024,80,1.2,.2,67.6,,,,,,,,,,,,,,,,,,,
2024,82,,,,,,,,,,,,,,,,,,,,,,
2024,85,1.1846937567,.29,66,,,,,,,,,,,,,,,,,,,
2024,89,1.21166666666667,.5,63,,,,,,,,,,,,,,,,,,,
2024,90,1.24,0,65,1.7,,,,,,,,,,,,,,,,,,
2024,91,1.22,.25,70,,,,,,,,,,,,,,,,,,,
2024,93,1.2116666667,.1458333333,63.6666666667,,,,,,,,,,,,,,,,,,,
2024,95,1.18836,.2,69.175,.9120323347,,,,,,,,,,,,,,,,,,
2024,97,,,,,,,,,,,,,,,,,,,,,,
2024,98,1.18,0,70,2.2,,,,,,,,,,,,,,,,,,
2024,99,1.18,1,75.9,2.9,,,,,,,,,,,,,,,,,,
2024,101,1.25,.1,79.9925498564062,2,,,,,,,,,,,,,,,,,,
2024,102,1.21,0,75,,,,,,,,,,,,,,,,,,,
2024,103,,,,,,,,,,,,,,,,,,,,,,
2024,104,1.13,.3,70,1.3,,,,,,,,,,,,,,,,,,
2024,105,,,,,,,,,,,,,,,,,,,,,,
2024,107,,.4,78,2.2,,,,,,,,,,,,,,,,,,
2024,109,,,,,,,,,,,,,,,,,,,,,,
2024,110,,,,,,,,,,,,,,,,,,,,,,
2024,112,,,,,,,,,,,,,,,,,,,,,,
2024,114,1.24,0,58.1378533216,3.1,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,
2024,116,,,,,,,,,,,,,,,,,,,,,,
2024,117,,,57.5,,,,,,,,,,,,,,,,,,,
2024,118,1.13,.25,69.1,3,,,,,,,,,,,,,,,,,,
2024,119,1.1111111111,0,82,,,,,,,,,,,,,,,,,,,
2024,121,1.13,1.125,69.5,3,,,,,,,,,,,,,,,,,,
2024,127,1.13,.25,75,3.5,,,,,,,,,,,,,,,,,,
2024,128,1.2,1,70,3.5,,,,,,,,,,,,,,,,,,
2024,135,,,,,,,,,,,,,,,,,,,,,,
2026,1,,,,,,,,,,,,,,,,,,,,,,
2026,2,,,,2,,,,,,,,,,,,,,,,,,
2026,4,,,,,,,,,,,,,,,,,,,,,,
2026,5,,,,,,,,,,,,,,,,,,,,,,
2026,6,,,,,,,,,,,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,8,,,,,,,,,,,,,,,,,,,,,,
2026,14,,,,6,,,,,,,,,,,,,,,,,,
2026,15,,,,,,,,,,,,,,,,,,,,,,
2026,16,,,,1.8,,,,,,,,,,,,,,,,,,
2026,20,,,,,,,,,,,,,,,,,,,,,,
2026,22,,,,3,,,,,,,,,,,,,,,,,,
2026,23,,,,3,,,,,,,,,,,,,,,,,,
2026,24,,,,,,,,,,,,,,,,,,,,,,
2026,26,,,,,,,,,,,,,,,,,,,,,,
2026,29,,,,2,,,,,,,,,,,,,,,,,,
2026,30,,,,,,,,,,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,37,,,,,,,,,,,,,,,,,,,,,,
2026,38,,,,,,,,,,,,,,,,,,,,,,
2026,39,,,,1.195,,,,,,,,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,45,,,,,,,,,,,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,49,,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,,,,,,,,,,,,,,,,,
2026,56,,,,,,,,,,,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,63,,,,,,,,,,,,,,,,,,,,,,
2026,65,,,,,,,,,,,,,,,,,,,,,,
2026,68,,,,,,,,,,,,,,,,,,,,,,
2026,73,,,,2,,,,,,,,,,,,,,,,,,
2026,80,,,,,,,,,,,,,,,,,,,,,,
2026,82,,,,,,,,,,,,,,,,,,,,,,
2026,85,,,,,,,,,,,,,,,,,,,,,,
2026,89,,,,,,,,,,,,,,,,,,,,,,
2026,90,,,,1.7,,,,,,,,,,,,,,,,,,
2026,91,,,,,,,,,,,,,,,,,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,95,,,,.9739509098,,,,,,,,,,,,,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,,,,2.4,,,,,,,,,,,,,,,,,,
2026,99,,,,2.9,,,,,,,,,,,,,,,,,,
2026,101,,,,2,,,,,,,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,,,,,,,,,,,,,,,,,,,,,,
2026,104,,,,1.5,,,,,,,,,,,,,,,,,,
2026,105,,,,,,,,,,,,,,,,,,,,,,
2026,107,,,,2.2,,,,,,,,,,,,,,,,,,
2026,109,,,,,,,,,,,,,,,,,,,,,,
2026,110,,,,,,,,,,,,,,,,,,,,,,
2026,112,,,,,,,,,,,,,,,,,,,,,,
2026,114,,,,3.3,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,,,,,,,,,,,,,,,,,,,,,,
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,,,,3,,,,,,,,,,,,,,,,,,
2026,119,,,,,,,,,,,,,,,,,,,,,,
2026,121,,,,3.5,,,,,,,,,,,,,,,,,,
2026,127,,,,3,,,,,,,,,,,,,,,,,,
2026,128,,,,3.5,,,,,,,,,,,,,,,,,,
2026,135,,,,,,,,,,,,,,,,,,,,,,
